flight_event_key,flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,flight_duration_minutes,calculated_duration_minutes,source_duration_minutes,duration_difference,overnight_flag,duplicate_flight_id_flag,invalid_flight_id_flag,missing_airline_flag,missing_source_flag,missing_destination_flag,missing_departure_time_flag,missing_arrival_time_flag,timestamp_order_flag,sj192_anomaly_flag,duration_anomaly_flag,duration_discrepancy_flag,referential_integrity_flag,duration_kpi_eligible_flag,anomaly_flag,anomaly_reason
Vistara|UK109|BLR|BOM|2026-04-20 16:06:41.702,UK109,Vistara,BLR,BOM,BLR → BOM,2026-04-20 16:06:41.702,2026-04-20 17:06:42.000,2026-04-20,60.00496666666666,60.00496666666666,60.00496666666666,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK089|BOM|HYD|2026-04-20 15:38:41.702,UK089,Vistara,BOM,HYD,BOM → HYD,2026-04-20 15:38:41.702,2026-04-20 19:50:41.702,2026-04-20,252.0,252.0,252.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI072|BLR|CCU|2026-04-20 15:34:41.702,AI072,Air India,BLR,CCU,BLR → CCU,2026-04-20 15:34:41.702,2026-04-20 16:32:41.702,2026-04-20,58.0,58.0,58.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK131|BOM|DEL|2026-04-20 15:33:41.702,UK131,Vistara,BOM,DEL,BOM → DEL,2026-04-20 15:33:41.702,2026-04-20 19:39:41.702,2026-04-20,246.0,246.0,246.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ150|BOM|HYD|2026-04-20 15:33:41.702,SJ150,SpiceJet,BOM,HYD,BOM → HYD,2026-04-20 15:33:41.702,2026-04-20 19:03:41.702,2026-04-20,210.0,210.0,210.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F097|BLR|BOM|2026-04-20 15:32:41.702,6F097,IndiGo,BLR,BOM,BLR → BOM,2026-04-20 15:32:41.702,2026-04-20 16:49:41.702,2026-04-20,77.0,77.0,77.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F123|DEL|HYD|2026-04-20 15:26:41.702,6F123,IndiGo,DEL,HYD,DEL → HYD,2026-04-20 15:26:41.702,2026-04-20 17:12:41.702,2026-04-20,106.0,106.0,106.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F017|CCU|BOM|2026-04-20 15:25:41.701,6F017,IndiGo,CCU,BOM,CCU → BOM,2026-04-20 15:25:41.701,2026-04-20 18:06:41.701,2026-04-20,161.0,161.0,161.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F245|CCU|BOM|2026-04-20 15:25:41.701,6F245,IndiGo,CCU,BOM,CCU → BOM,2026-04-20 15:25:41.701,2026-04-20 18:06:41.701,2026-04-20,161.0,161.0,161.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F180|MAA|BLR|2026-04-20 15:24:41.703,6F180,IndiGo,MAA,BLR,MAA → BLR,2026-04-20 15:24:41.703,2026-04-20 19:48:41.703,2026-04-20,264.0,264.0,264.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F152|CCU|DEL|2026-04-20 15:21:41.703,6F152,IndiGo,CCU,DEL,CCU → DEL,2026-04-20 15:21:41.703,2026-04-20 17:25:41.703,2026-04-20,124.0,124.0,124.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ034|MAA|BOM|2026-04-20 15:20:41.701,SJ034,SpiceJet,MAA,BOM,MAA → BOM,2026-04-20 15:20:41.701,2026-04-20 20:11:41.701,2026-04-20,291.0,291.0,291.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ142|CCU|BOM|2026-04-20 15:14:41.702,SJ142,SpiceJet,CCU,BOM,CCU → BOM,2026-04-20 15:14:41.702,2026-04-20 16:56:41.702,2026-04-20,102.0,102.0,102.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK189|BLR|MAA|2026-04-20 15:07:41.703,UK189,Vistara,BLR,MAA,BLR → MAA,2026-04-20 15:07:41.703,2026-04-20 18:51:41.703,2026-04-20,224.0,224.0,224.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ044|DEL|CCU|2026-04-20 15:06:41.701,SJ044,SpiceJet,DEL,CCU,DEL → CCU,2026-04-20 15:06:41.701,2026-04-20 17:43:41.701,2026-04-20,157.0,157.0,157.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ196|DEL|HYD|2026-04-20 14:58:41.703,SJ196,SpiceJet,DEL,HYD,DEL → HYD,2026-04-20 14:58:41.703,2026-04-20 17:44:41.703,2026-04-20,166.0,166.0,166.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F188|DEL|HYD|2026-04-20 14:57:41.703,6F188,IndiGo,DEL,HYD,DEL → HYD,2026-04-20 14:57:41.703,2026-04-20 19:39:41.703,2026-04-20,282.0,282.0,282.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F181|BOM|MAA|2026-04-20 14:55:41.703,6F181,IndiGo,BOM,MAA,BOM → MAA,2026-04-20 14:55:41.703,2026-04-20 16:43:41.703,2026-04-20,108.0,108.0,108.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F077|CCU|DEL|2026-04-20 14:55:41.702,6F077,IndiGo,CCU,DEL,CCU → DEL,2026-04-20 14:55:41.702,2026-04-20 19:13:41.702,2026-04-20,258.0,258.0,258.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ154|BLR|HYD|2026-04-20 14:47:41.702,SJ154,SpiceJet,BLR,HYD,BLR → HYD,2026-04-20 14:47:41.702,2026-04-20 16:26:41.702,2026-04-20,99.0,99.0,99.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI025|HYD|DEL|2026-04-20 14:46:41.701,AI025,Air India,HYD,DEL,HYD → DEL,2026-04-20 14:46:41.701,2026-04-20 17:11:41.701,2026-04-20,145.0,145.0,145.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI094|DEL|BLR|2026-04-20 14:44:41.702,AI094,Air India,DEL,BLR,DEL → BLR,2026-04-20 14:44:41.702,2026-04-20 15:44:42.000,2026-04-20,60.00496666666666,60.00496666666666,60.00496666666666,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F191|BLR|DEL|2026-04-20 14:41:41.703,6F191,IndiGo,BLR,DEL,BLR → DEL,2026-04-20 14:41:41.703,2026-04-20 15:11:41.703,2026-04-20,30.0,30.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ085|BLR|MAA|2026-04-20 14:41:41.702,SJ085,SpiceJet,BLR,MAA,BLR → MAA,2026-04-20 14:41:41.702,2026-04-20 19:11:41.702,2026-04-20,270.0,270.0,270.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F261|CCU|DEL|2026-04-20 14:31:41.703,6F261,IndiGo,CCU,DEL,CCU → DEL,2026-04-20 14:31:41.703,2026-04-20 17:29:41.703,2026-04-20,178.0,178.0,178.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F129|DEL|CCU|2026-04-20 14:28:41.702,6F129,IndiGo,DEL,CCU,DEL → CCU,2026-04-20 14:28:41.702,2026-04-20 16:47:41.702,2026-04-20,139.0,139.0,139.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F254|MAA|BLR|2026-04-20 14:26:41.703,6F254,IndiGo,MAA,BLR,MAA → BLR,2026-04-20 14:26:41.703,2026-04-20 18:01:41.703,2026-04-20,215.0,215.0,215.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ185|BOM|CCU|2026-04-20 14:21:41.703,SJ185,SpiceJet,BOM,CCU,BOM → CCU,2026-04-20 14:21:41.703,2026-04-20 15:21:41.703,2026-04-20,60.0,60.0,60.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F030|BOM|DEL|2026-04-20 14:20:41.701,6F030,IndiGo,BOM,DEL,BOM → DEL,2026-04-20 14:20:41.701,2026-04-20 17:10:41.701,2026-04-20,170.0,170.0,170.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ222|BOM|DEL|2026-04-20 14:15:41.703,SJ222,SpiceJet,BOM,DEL,BOM → DEL,2026-04-20 14:15:41.703,2026-04-20 17:09:41.703,2026-04-20,174.0,174.0,174.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F259|BOM|DEL|2026-04-20 14:10:41.703,6F259,IndiGo,BOM,DEL,BOM → DEL,2026-04-20 14:10:41.703,2026-04-20 15:21:41.703,2026-04-20,71.0,71.0,71.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK083|DEL|HYD|2026-04-20 14:10:41.702,UK083,Vistara,DEL,HYD,DEL → HYD,2026-04-20 14:10:41.702,2026-04-20 14:59:41.702,2026-04-20,49.0,49.0,49.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F051|BLR|BOM|2026-04-20 13:58:41.701,6F051,IndiGo,BLR,BOM,BLR → BOM,2026-04-20 13:58:41.701,2026-04-20 15:58:41.701,2026-04-20,120.0,120.0,120.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ088|CCU|MAA|2026-04-20 13:54:41.702,SJ088,SpiceJet,CCU,MAA,CCU → MAA,2026-04-20 13:54:41.702,2026-04-20 14:26:41.702,2026-04-20,32.0,32.0,32.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F146|HYD|MAA|2026-04-20 13:51:41.703,6F146,IndiGo,HYD,MAA,HYD → MAA,2026-04-20 13:51:41.703,2026-04-20 15:07:41.703,2026-04-20,76.0,76.0,76.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F047|MAA|DEL|2026-04-20 13:50:41.701,6F047,IndiGo,MAA,DEL,MAA → DEL,2026-04-20 13:50:41.701,2026-04-20 15:55:41.701,2026-04-20,125.0,125.0,125.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI077|CCU|HYD|2026-04-20 13:45:41.702,AI077,Air India,CCU,HYD,CCU → HYD,2026-04-20 13:45:41.702,2026-04-20 14:51:41.702,2026-04-20,66.0,66.0,66.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK134|HYD|CCU|2026-04-20 13:44:41.702,UK134,Vistara,HYD,CCU,HYD → CCU,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,2026-04-20,222.0,222.0,222.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI056|DEL|MAA|2026-04-20 13:44:41.701,AI056,Air India,DEL,MAA,DEL → MAA,2026-04-20 13:44:41.701,2026-04-20 17:39:41.701,2026-04-20,235.0,235.0,235.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK141|HYD|MAA|2026-04-20 13:38:41.703,UK141,Vistara,HYD,MAA,HYD → MAA,2026-04-20 13:38:41.703,2026-04-20 15:59:41.703,2026-04-20,141.0,141.0,141.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI030|CCU|HYD|2026-04-20 13:33:41.701,AI030,Air India,CCU,HYD,CCU → HYD,2026-04-20 13:33:41.701,2026-04-20 16:52:41.701,2026-04-20,199.0,199.0,199.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI029|MAA|DEL|2026-04-20 13:29:41.701,AI029,Air India,MAA,DEL,MAA → DEL,2026-04-20 13:29:41.701,2026-04-20 17:53:41.701,2026-04-20,264.0,264.0,264.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ167|MAA|CCU|2026-04-20 13:18:41.703,SJ167,SpiceJet,MAA,CCU,MAA → CCU,2026-04-20 13:18:41.703,2026-04-20 14:12:41.703,2026-04-20,54.0,54.0,54.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK017|BLR|HYD|2026-04-20 13:14:41.701,UK017,Vistara,BLR,HYD,BLR → HYD,2026-04-20 13:14:41.701,2026-04-20 14:49:41.701,2026-04-20,95.0,95.0,95.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F229|MAA|DEL|2026-04-20 13:10:41.704,6F229,IndiGo,MAA,DEL,MAA → DEL,2026-04-20 13:10:41.704,2026-04-20 14:30:41.704,2026-04-20,80.0,80.0,80.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ117|MAA|BLR|2026-04-20 13:10:41.702,SJ117,SpiceJet,MAA,BLR,MAA → BLR,2026-04-20 13:10:41.702,2026-04-20 17:06:41.702,2026-04-20,236.0,236.0,236.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F184|MAA|BOM|2026-04-20 13:05:41.703,6F184,IndiGo,MAA,BOM,MAA → BOM,2026-04-20 13:05:41.703,2026-04-20 16:04:41.703,2026-04-20,179.0,179.0,179.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI031|DEL|MAA|2026-04-20 13:05:41.701,AI031,Air India,DEL,MAA,DEL → MAA,2026-04-20 13:05:41.701,2026-04-20 16:11:41.701,2026-04-20,186.0,186.0,186.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI178|CCU|BLR|2026-04-20 13:04:41.703,AI178,Air India,CCU,BLR,CCU → BLR,2026-04-20 13:04:41.703,2026-04-20 14:03:41.703,2026-04-20,59.0,59.0,59.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ089|HYD|CCU|2026-04-20 12:42:41.702,SJ089,SpiceJet,HYD,CCU,HYD → CCU,2026-04-20 12:42:41.702,2026-04-20 17:15:41.702,2026-04-20,273.0,273.0,273.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK166|HYD|MAA|2026-04-20 12:39:41.703,UK166,Vistara,HYD,MAA,HYD → MAA,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,2026-04-20,293.0,293.0,293.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK104|DEL|BOM|2026-04-20 12:30:41.702,UK104,Vistara,DEL,BOM,DEL → BOM,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,2026-04-20,82.0,82.0,82.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F168|HYD|DEL|2026-04-20 12:18:41.703,6F168,IndiGo,HYD,DEL,HYD → DEL,2026-04-20 12:18:41.703,2026-04-20 15:58:41.703,2026-04-20,220.0,220.0,220.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI222|BOM|DEL|2026-04-20 12:10:41.703,AI222,Air India,BOM,DEL,BOM → DEL,2026-04-20 12:10:41.703,2026-04-20 13:14:41.703,2026-04-20,64.0,64.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ025|BOM|CCU|2026-04-20 12:02:41.701,SJ025,SpiceJet,BOM,CCU,BOM → CCU,2026-04-20 12:02:41.701,2026-04-20 15:29:41.701,2026-04-20,207.0,207.0,207.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F255|DEL|BOM|2026-04-20 11:59:41.703,6F255,IndiGo,DEL,BOM,DEL → BOM,2026-04-20 11:59:41.703,2026-04-20 15:33:41.703,2026-04-20,214.0,214.0,214.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK228|DEL|MAA|2026-04-20 11:58:41.704,UK228,Vistara,DEL,MAA,DEL → MAA,2026-04-20 11:58:41.704,2026-04-20 15:08:41.704,2026-04-20,190.0,190.0,190.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F158|CCU|MAA|2026-04-20 11:58:41.703,6F158,IndiGo,CCU,MAA,CCU → MAA,2026-04-20 11:58:41.703,2026-04-20 16:04:41.703,2026-04-20,246.0,246.0,246.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ218|DEL|HYD|2026-04-20 11:58:41.703,SJ218,SpiceJet,DEL,HYD,DEL → HYD,2026-04-20 11:58:41.703,2026-04-20 15:03:41.703,2026-04-20,185.0,185.0,185.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F034|BOM|DEL|2026-04-20 11:53:41.701,6F034,IndiGo,BOM,DEL,BOM → DEL,2026-04-20 11:53:41.701,2026-04-20 12:49:41.701,2026-04-20,56.0,56.0,56.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK156|MAA|BLR|2026-04-20 11:50:41.703,UK156,Vistara,MAA,BLR,MAA → BLR,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,2026-04-20,244.0,244.0,244.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F105|BLR|BOM|2026-04-20 11:46:41.702,6F105,IndiGo,BLR,BOM,BLR → BOM,2026-04-20 11:46:41.702,2026-04-20 12:58:41.702,2026-04-20,72.0,72.0,72.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F073|DEL|CCU|2026-04-20 11:38:41.702,6F073,IndiGo,DEL,CCU,DEL → CCU,2026-04-20 11:38:41.702,2026-04-20 15:18:41.702,2026-04-20,220.0,220.0,220.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ074|DEL|CCU|2026-04-20 11:21:41.701,SJ074,SpiceJet,DEL,CCU,DEL → CCU,2026-04-20 11:21:41.701,2026-04-20 12:02:41.701,2026-04-20,41.0,41.0,41.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F234|BOM|DEL|2026-04-20 11:20:41.704,6F234,IndiGo,BOM,DEL,BOM → DEL,2026-04-20 11:20:41.704,2026-04-20 14:11:41.704,2026-04-20,171.0,171.0,171.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F068|BLR|HYD|2026-04-20 11:17:41.701,6F068,IndiGo,BLR,HYD,BLR → HYD,2026-04-20 11:17:41.701,2026-04-20 15:06:41.701,2026-04-20,229.0,229.0,229.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F074|HYD|BOM|2026-04-20 11:09:41.702,6F074,IndiGo,HYD,BOM,HYD → BOM,2026-04-20 11:09:41.702,2026-04-20 14:29:41.702,2026-04-20,200.0,200.0,200.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI038|HYD|MAA|2026-04-20 11:05:41.701,AI038,Air India,HYD,MAA,HYD → MAA,2026-04-20 11:05:41.701,2026-04-20 15:44:41.701,2026-04-20,279.0,279.0,279.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI079|CCU|BLR|2026-04-20 11:04:41.702,AI079,Air India,CCU,BLR,CCU → BLR,2026-04-20 11:04:41.702,2026-04-20 13:19:41.702,2026-04-20,135.0,135.0,135.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ018|BOM|CCU|2026-04-20 10:58:41.701,SJ018,SpiceJet,BOM,CCU,BOM → CCU,2026-04-20 10:58:41.701,2026-04-20 13:31:41.701,2026-04-20,153.0,153.0,153.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F018|DEL|BLR|2026-04-20 10:57:41.701,6F018,IndiGo,DEL,BLR,DEL → BLR,2026-04-20 10:57:41.701,2026-04-20 11:43:41.701,2026-04-20,46.0,46.0,46.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI091|CCU|MAA|2026-04-20 10:52:41.702,AI091,Air India,CCU,MAA,CCU → MAA,2026-04-20 10:52:41.702,2026-04-20 15:15:41.702,2026-04-20,263.0,263.0,263.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK071|DEL|HYD|2026-04-20 10:50:41.701,UK071,Vistara,DEL,HYD,DEL → HYD,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,2026-04-20,196.0,196.0,196.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI019|BOM|CCU|2026-04-20 10:49:41.701,AI019,Air India,BOM,CCU,BOM → CCU,2026-04-20 10:49:41.701,2026-04-20 11:51:41.701,2026-04-20,62.0,62.0,62.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK212|HYD|MAA|2026-04-20 10:46:41.704,UK212,Vistara,HYD,MAA,HYD → MAA,2026-04-20 10:46:41.704,2026-04-20 11:31:41.704,2026-04-20,45.0,45.0,45.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI146|BLR|DEL|2026-04-20 10:40:41.702,AI146,Air India,BLR,DEL,BLR → DEL,2026-04-20 10:40:41.702,2026-04-20 13:46:41.702,2026-04-20,186.0,186.0,186.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F232|MAA|BLR|2026-04-20 10:39:41.704,6F232,IndiGo,MAA,BLR,MAA → BLR,2026-04-20 10:39:41.704,2026-04-20 12:22:41.704,2026-04-20,103.0,103.0,103.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F084|CCU|HYD|2026-04-20 10:34:41.702,6F084,IndiGo,CCU,HYD,CCU → HYD,2026-04-20 10:34:41.702,2026-04-20 11:34:42.000,2026-04-20,60.00496666666666,60.00496666666666,60.00496666666666,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI129|BOM|CCU|2026-04-20 10:29:41.702,AI129,Air India,BOM,CCU,BOM → CCU,2026-04-20 10:29:41.702,2026-04-20 13:38:41.702,2026-04-20,189.0,189.0,189.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI240|MAA|DEL|2026-04-20 10:19:41.704,AI240,Air India,MAA,DEL,MAA → DEL,2026-04-20 10:19:41.704,2026-04-20 12:46:41.704,2026-04-20,147.0,147.0,147.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F091|BLR|CCU|2026-04-20 10:10:41.702,6F091,IndiGo,BLR,CCU,BLR → CCU,2026-04-20 10:10:41.702,2026-04-20 11:36:41.702,2026-04-20,86.0,86.0,86.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK133|BOM|DEL|2026-04-20 10:04:41.702,UK133,Vistara,BOM,DEL,BOM → DEL,2026-04-20 10:04:41.702,2026-04-20 13:16:41.702,2026-04-20,192.0,192.0,192.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ007|BOM|CCU|2026-04-20 10:03:41.701,SJ007,SpiceJet,BOM,CCU,BOM → CCU,2026-04-20 10:03:41.701,2026-04-20 14:53:41.701,2026-04-20,290.0,290.0,290.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ141|CCU|DEL|2026-04-20 10:00:41.702,SJ141,SpiceJet,CCU,DEL,CCU → DEL,2026-04-20 10:00:41.702,2026-04-20 13:37:41.702,2026-04-20,217.0,217.0,217.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
